"","data_id","country_id","country_indicator_id","data_time","data_value"
"14942",14942,113,8,1990-03-22,494.26
"14943",14943,113,9,1990-03-22,780
"14944",14944,113,10,1990-03-22,NA
"14945",14945,113,11,1990-03-22,NA
"14946",14946,113,12,1990-03-22,58.8
"14947",14947,113,13,1990-03-22,4.58
"14948",14948,113,14,1990-03-22,NA
"14949",14949,113,2,1989-03-22,9757.41
"14950",14950,113,3,1989-03-22,NA
"14951",14951,113,4,1989-03-22,NA
"14952",14952,113,5,1989-03-22,NA
"14953",14953,113,6,1989-03-22,NA
"14954",14954,113,7,1989-03-22,NA
"14955",14955,113,8,1989-03-22,290.59
"14956",14956,113,9,1989-03-22,830
"14957",14957,113,10,1989-03-22,NA
"14958",14958,113,11,1989-03-22,NA
"14959",14959,113,12,1989-03-22,61.09
"14960",14960,113,13,1989-03-22,2.98
"14961",14961,113,14,1989-03-22,NA
"14962",14962,113,2,1988-03-22,10255.17
"14963",14963,113,3,1988-03-22,NA
"14964",14964,113,4,1988-03-22,NA
"14965",14965,113,5,1988-03-22,NA
"14966",14966,113,6,1988-03-22,NA
"14967",14967,113,7,1988-03-22,NA
"14968",14968,113,8,1988-03-22,266.43
"14969",14969,113,9,1988-03-22,910
"14970",14970,113,10,1988-03-22,NA
"14971",14971,113,11,1988-03-22,NA
"14972",14972,113,12,1988-03-22,58.38
"14973",14973,113,13,1988-03-22,2.6
"14974",14974,113,14,1988-03-22,NA
"14975",14975,148,2,2018-03-22,38675.21
"14976",14976,148,3,2018-03-22,NA
"14977",14977,148,4,2018-03-22,NA
"14978",14978,148,5,2018-03-22,NA
"14979",14979,148,6,2018-03-22,NA
"14980",14980,148,7,2018-03-22,NA
"14981",14981,148,8,2018-03-22,-1695.46
"14982",14982,148,9,2018-03-22,1440
"14983",14983,148,10,2018-03-22,NA
"14984",14984,148,11,2018-03-22,NA
"14985",14985,148,12,2018-03-22,43.01
"14986",14986,148,13,2018-03-22,-4.38
"14987",14987,148,14,2018-03-22,12.47
"14988",14988,148,2,2017-03-22,34922.78
"14989",14989,148,3,2017-03-22,122
"14990",14990,148,4,2017-03-22,1358
"14991",14991,148,5,2017-03-22,199
"14992",14992,148,6,2017-03-22,3694
"14993",14993,148,7,2017-03-22,NA
"14994",14994,148,8,2017-03-22,-1404.64
"14995",14995,148,9,2017-03-22,1340
"14996",14996,148,10,2017-03-22,0.06
"14997",14997,148,11,2017-03-22,2.25
"14998",14998,148,12,2017-03-22,41.19
"14999",14999,148,13,2017-03-22,-4.02
"15000",15000,148,14,2017-03-22,12.55
"15001",15001,148,2,2016-03-22,32621.54
"15002",15002,148,3,2016-03-22,113
"15003",15003,148,4,2016-03-22,1310
"15004",15004,148,5,2016-03-22,183
"15005",15005,148,6,2016-03-22,3735
"15006",15006,148,7,2016-03-22,NA
"15007",15007,148,8,2016-03-22,-1541.63
"15008",15008,148,9,2016-03-22,1380
"15009",15009,148,10,2016-03-22,0.07
"15010",15010,148,11,2016-03-22,2.21
"15011",15011,148,12,2016-03-22,43.2
"15012",15012,148,13,2016-03-22,-4.73
"15013",15013,148,14,2016-03-22,11.97
"15014",15014,148,2,2015-03-22,30916.22
"15015",15015,148,3,2015-03-22,127
"15016",15016,148,4,2015-03-22,1373
"15017",15017,148,5,2015-03-22,171
"15018",15018,148,6,2015-03-22,3666
"15019",15019,148,7,2015-03-22,NA
"15020",15020,148,8,2015-03-22,-1653.98
"15021",15021,148,9,2015-03-22,1440
"15022",15022,148,10,2015-03-22,0.08
"15023",15023,148,11,2015-03-22,2.16
"15024",15024,148,12,2015-03-22,49.87
"15025",15025,148,13,2015-03-22,-5.35
"15026",15026,148,14,2015-03-22,12.01
"15027",15027,148,2,2014-03-22,34942.95
"15028",15028,148,3,2014-03-22,114
"15029",15029,148,4,2014-03-22,1469
"15030",15030,148,5,2014-03-22,167
"15031",15031,148,6,2014-03-22,3643
"15032",15032,148,7,2014-03-22,2
"15033",15033,148,8,2014-03-22,-1813.07
"15034",15034,148,9,2014-03-22,1480
"15035",15035,148,10,2014-03-22,0.07
"15036",15036,148,11,2014-03-22,2.15
"15037",15037,148,12,2014-03-22,55.06
"15038",15038,148,13,2014-03-22,-5.19
"15039",15039,148,14,2014-03-22,13.41
"15040",15040,148,2,2013-03-22,32348.15
"15041",15041,148,3,2013-03-22,120
"15042",15042,148,4,2013-03-22,1446
"15043",15043,148,5,2013-03-22,163
"15044",15044,148,6,2013-03-22,3675
"15045",15045,148,7,2013-03-22,2
"15046",15046,148,8,2013-03-22,-1445.95
"15047",15047,148,9,2013-03-22,1430
"15048",15048,148,10,2013-03-22,0.08
"15049",15049,148,11,2013-03-22,2.17
"15050",15050,148,12,2013-03-22,55.61
"15051",15051,148,13,2013-03-22,-4.47
"15052",15052,148,14,2013-03-22,13.95
"15053",15053,148,2,2012-03-22,29104.44
"15054",15054,148,3,2012-03-22,117
"15055",15055,148,4,2012-03-22,1482
"15056",15056,148,5,2012-03-22,163
"15057",15057,148,6,2012-03-22,3901
"15058",15058,148,7,2012-03-22,2
"15059",15059,148,8,2012-03-22,-1208.04
"15060",15060,148,9,2012-03-22,1360
"15061",15061,148,10,2012-03-22,0.08
"15062",15062,148,11,2012-03-22,2.2
"15063",15063,148,12,2012-03-22,56.39
"15064",15064,148,13,2012-03-22,-4.15
"15065",15065,148,14,2012-03-22,12.91
"15066",15066,148,2,2011-03-22,29337.01
"15067",15067,148,3,2011-03-22,117
"15068",15068,148,4,2011-03-22,1505
"15069",15069,148,5,2011-03-22,159
"15070",15070,148,6,2011-03-22,3796
"15071",15071,148,7,2011-03-22,2
"15072",15072,148,8,2011-03-22,-1488.02
"15073",15073,148,9,2011-03-22,1350
"15074",15074,148,10,2011-03-22,0.07
"15075",15075,148,11,2011-03-22,2.09
"15076",15076,148,12,2011-03-22,56.94
"15077",15077,148,13,2011-03-22,-5.07
"15078",15078,148,14,2011-03-22,13.09
"15079",15079,148,2,2010-03-22,26143.82
"15080",15080,148,3,2010-03-22,116
"15081",15081,148,4,2010-03-22,1492
"15082",15082,148,5,2010-03-22,160
"15083",15083,148,6,2010-03-22,3760
"15084",15084,148,7,2010-03-22,2
"15085",15085,148,8,2010-03-22,-1249.56
"15086",15086,148,9,2010-03-22,1330
"15087",15087,148,10,2010-03-22,0.08
"15088",15088,148,11,2010-03-22,2.03
"15089",15089,148,12,2010-03-22,49.12
"15090",15090,148,13,2010-03-22,-4.78
"15091",15091,148,14,2010-03-22,11.63
"15092",15092,148,2,2009-03-22,26017.93
"15093",15093,148,3,2009-03-22,107
"15094",15094,148,4,2009-03-22,1554
"15095",15095,148,5,2009-03-22,160
"15096",15096,148,6,2009-03-22,3811
"15097",15097,148,7,2009-03-22,2
"15098",15098,148,8,2009-03-22,-1292.05
"15099",15099,148,9,2009-03-22,1320
"15100",15100,148,10,2009-03-22,0.08
"15101",15101,148,11,2009-03-22,2.13
"15102",15102,148,12,2009-03-22,47.77
"15103",15103,148,13,2009-03-22,-4.97
"15104",15104,148,14,2009-03-22,12.34
"15105",15105,148,2,2008-03-22,26409.78
"15106",15106,148,3,2008-03-22,108
"15107",15107,148,4,2008-03-22,1441
"15108",15108,148,5,2008-03-22,152
"15109",15109,148,6,2008-03-22,3809
"15110",15110,148,7,2008-03-22,2
"15111",15111,148,8,2008-03-22,-1020.53
"15112",15112,148,9,2008-03-22,1240
"15113",15113,148,10,2008-03-22,0.1
"15114",15114,148,11,2008-03-22,2.05
"15115",15115,148,12,2008-03-22,61.98
"15116",15116,148,13,2008-03-22,-3.86
"15117",15117,148,14,2008-03-22,15.79
"15118",15118,148,2,2007-03-22,22365.27
"15119",15119,148,3,2007-03-22,111
"15120",15120,148,4,2007-03-22,1296
"15121",15121,148,5,2007-03-22,154
"15122",15122,148,6,2007-03-22,3722
"15123",15123,148,7,2007-03-22,2
"15124",15124,148,8,2007-03-22,-161.56
"15125",15125,148,9,2007-03-22,1110
"15126",15126,148,10,2007-03-22,0.12
"15127",15127,148,11,2007-03-22,2.04
"15128",15128,148,12,2007-03-22,58.49
"15129",15129,148,13,2007-03-22,-0.72
"15130",15130,148,14,2007-03-22,14.01
"15131",15131,148,2,2006-03-22,19356.05
"15132",15132,148,3,2006-03-22,104
"15133",15133,148,4,2006-03-22,1086
"15134",15134,148,5,2006-03-22,136
"15135",15135,148,6,2006-03-22,3586
"15136",15136,148,7,2006-03-22,1
"15137",15137,148,8,2006-03-22,-129.67
"15138",15138,148,9,2006-03-22,1060
"15139",15139,148,10,2006-03-22,0.12
"15140",15140,148,11,2006-03-22,1.94
"15141",15141,148,12,2006-03-22,51.95
"15142",15142,148,13,2006-03-22,-0.67
"15143",15143,148,14,2006-03-22,12.93
"15144",15144,148,2,2005-03-22,17944.08
"15145",15145,148,3,2005-03-22,103
"15146",15146,148,4,2005-03-22,1249
"15147",15147,148,5,2005-03-22,134
"15148",15148,148,6,2005-03-22,3435
"15149",15149,148,7,2005-03-22,1
"15150",15150,148,8,2005-03-22,-318.08
"15151",15151,148,9,2005-03-22,1010
"15152",15152,148,10,2005-03-22,0.1
"15153",15153,148,11,2005-03-22,1.93
"15154",15154,148,12,2005-03-22,50.97
"15155",15155,148,13,2005-03-22,-1.77
"15156",15156,148,14,2005-03-22,13.56
"15157",15157,148,2,2004-03-22,17430.93
"15158",15158,148,3,2004-03-22,99
"15159",15159,148,4,2004-03-22,1319
"15160",15160,148,5,2004-03-22,132
"15161",15161,148,6,2004-03-22,3720
"15162",15162,148,7,2004-03-22,1
"15163",15163,148,8,2004-03-22,-264.28
"15164",15164,148,9,2004-03-22,910
"15165",15165,148,10,2004-03-22,0.09
"15166",15166,148,11,2004-03-22,1.9
"15167",15167,148,12,2004-03-22,46.94
"15168",15168,148,13,2004-03-22,-1.52
"15169",15169,148,14,2004-03-22,14.92
"15170",15170,148,2,2003-03-22,14548.85
"15171",15171,148,3,2003-03-22,97
"15172",15172,148,4,2003-03-22,1502
"15173",15173,148,5,2003-03-22,127
"15174",15174,148,6,2003-03-22,3725
"15175",15175,148,7,2003-03-22,1
"15176",15176,148,8,2003-03-22,-696.3
"15177",15177,148,9,2003-03-22,730
"15178",15178,148,10,2003-03-22,0.1
"15179",15179,148,11,2003-03-22,1.87
"15180",15180,148,12,2003-03-22,46.64
"15181",15181,148,13,2003-03-22,-4.79
"15182",15182,148,14,2003-03-22,12.83
"15183",15183,148,2,2002-03-22,11579.34
"15184",15184,148,3,2002-03-22,91
"15185",15185,148,4,2002-03-22,1383
"15186",15186,148,5,2002-03-22,133
"15187",15187,148,6,2002-03-22,3732
"15188",15188,148,7,2002-03-22,1
"15189",15189,148,8,2002-03-22,-376.21
"15190",15190,148,9,2002-03-22,630
"15191",15191,148,10,2002-03-22,0.1
"15192",15192,148,11,2002-03-22,1.84
"15193",15193,148,12,2002-03-22,51.84
"15194",15194,148,13,2002-03-22,-3.25
"15195",15195,148,14,2002-03-22,20.04
"15196",15196,148,2,2001-03-22,10371.33
"15197",15197,148,3,2001-03-22,90
"15198",15198,148,4,2001-03-22,1196
"15199",15199,148,5,2001-03-22,132
"15200",15200,148,6,2001-03-22,3782
"15201",15201,148,7,2001-03-22,1
"15202",15202,148,8,2001-03-22,-253.72
"15203",15203,148,9,2001-03-22,640
"15204",15204,148,10,2001-03-22,0.12
"15205",15205,148,11,2001-03-22,1.85
"15206",15206,148,12,2001-03-22,54.13
"15207",15207,148,13,2001-03-22,-2.45
"15208",15208,148,14,2001-03-22,20.12
"15209",15209,148,2,2000-03-22,10083.94
"15210",15210,148,3,2000-03-22,92
"15211",15211,148,4,2000-03-22,1090
"15212",15212,148,5,2000-03-22,125
"15213",15213,148,6,2000-03-22,3720
"15214",15214,148,7,2000-03-22,NA
"15215",15215,148,8,2000-03-22,97.16
"15216",15216,148,9,2000-03-22,670
"15217",15217,148,10,2000-03-22,0.13
"15218",15218,148,11,2000-03-22,1.83
"15219",15219,148,12,2000-03-22,50.85
"15220",15220,148,13,2000-03-22,0.96
"15221",15221,148,14,2000-03-22,17.05
"15222",15222,148,2,1999-03-22,11198.38
"15223",15223,148,3,1999-03-22,NA
"15224",15224,148,4,1999-03-22,NA
"15225",15225,148,5,1999-03-22,104
"15226",15226,148,6,1999-03-22,3781
"15227",15227,148,7,1999-03-22,NA
"15228",15228,148,8,1999-03-22,-30.26
"15229",15229,148,9,1999-03-22,710
"15230",15230,148,10,1999-03-22,0.1
"15231",15231,148,11,1999-03-22,1.84
"15232",15232,148,12,1999-03-22,40.37
"15233",15233,148,13,1999-03-22,-0.27
"15234",15234,148,14,1999-03-22,10.4
"15235",15235,148,2,1998-03-22,10612.85
"15236",15236,148,3,1998-03-22,NA
"15237",15237,148,4,1998-03-22,NA
"15238",15238,148,5,1998-03-22,122
"15239",15239,148,6,1998-03-22,3772
"15240",15240,148,7,1998-03-22,NA
"15241",15241,148,8,1998-03-22,8.53
"15242",15242,148,9,1998-03-22,710
"15243",15243,148,10,1998-03-22,0.11
"15244",15244,148,11,1998-03-22,1.9
"15245",15245,148,12,1998-03-22,45.02
"15246",15246,148,13,1998-03-22,0.08
"15247",15247,148,14,1998-03-22,12.72
"15248",15248,148,2,1997-03-22,10833.5
"15249",15249,148,3,1997-03-22,92
"15250",15250,148,4,1997-03-22,1053
"15251",15251,148,5,1997-03-22,114
"15252",15252,148,6,1997-03-22,3719
"15253",15253,148,7,1997-03-22,NA
"15254",15254,148,8,1997-03-22,-8.95
"15255",15255,148,9,1997-03-22,720
"15256",15256,148,10,1997-03-22,0.1
"15257",15257,148,11,1997-03-22,1.88
"15258",15258,148,12,1997-03-22,49.84
"15259",15259,148,13,1997-03-22,-0.08
"15260",15260,148,14,1997-03-22,12.89
"15261",15261,148,2,1996-03-22,10513.39
"15262",15262,148,3,1996-03-22,82
"15263",15263,148,4,1996-03-22,1012
"15264",15264,148,5,1996-03-22,104
"15265",15265,148,6,1996-03-22,3600
"15266",15266,148,7,1996-03-22,NA
"15267",15267,148,8,1996-03-22,8.73
"15268",15268,148,9,1996-03-22,740
"15269",15269,148,10,1996-03-22,0.12
"15270",15270,148,11,1996-03-22,1.93
"15271",15271,148,12,1996-03-22,46.44
"15272",15272,148,13,1996-03-22,0.08
"15273",15273,148,14,1996-03-22,14.63
"15274",15274,148,2,1995-03-22,9643.95
"15275",15275,148,3,1995-03-22,85
"15276",15276,148,4,1995-03-22,924
"15277",15277,148,5,1995-03-22,111
"15278",15278,148,6,1995-03-22,3628
"15279",15279,148,7,1995-03-22,2
"15280",15280,148,8,1995-03-22,291.64
"15281",15281,148,9,1995-03-22,840
"15282",15282,148,10,1995-03-22,0.12
"15283",15283,148,11,1995-03-22,1.83
"15284",15284,148,12,1995-03-22,38.25
"15285",15285,148,13,1995-03-22,3.02
"15286",15286,148,14,1995-03-22,8.33
"15287",15287,148,2,1994-03-22,10600.16
"15288",15288,148,3,1994-03-22,NA
"15289",15289,148,4,1994-03-22,NA
"15290",15290,148,5,1994-03-22,NA
"15291",15291,148,6,1994-03-22,NA
"15292",15292,148,7,1994-03-22,NA
"15293",15293,148,8,1994-03-22,227.03
"15294",15294,148,9,1994-03-22,890
"15295",15295,148,10,1994-03-22,NA
"15296",15296,148,11,1994-03-22,NA
"15297",15297,148,12,1994-03-22,40.04
"15298",15298,148,13,1994-03-22,2.14
"15299",15299,148,14,1994-03-22,7.77
"15300",15300,148,2,1993-03-22,15498.18
"15301",15301,148,3,1993-03-22,NA
"15302",15302,148,4,1993-03-22,NA
"15303",15303,148,5,1993-03-22,NA
"15304",15304,148,6,1993-03-22,NA
"15305",15305,148,7,1993-03-22,NA
"15306",15306,148,8,1993-03-22,214.37
"15307",15307,148,9,1993-03-22,930
"15308",15308,148,10,1993-03-22,NA
"15309",15309,148,11,1993-03-22,NA
"15310",15310,148,12,1993-03-22,26.45
"15311",15311,148,13,1993-03-22,1.38
"15312",15312,148,14,1993-03-22,7.3
"15313",15313,148,2,1992-03-22,11396.31
"15314",15314,148,3,1992-03-22,NA
"15315",15315,148,4,1992-03-22,NA
"15316",15316,148,5,1992-03-22,NA
"15317",15317,148,6,1992-03-22,NA
"15318",15318,148,7,1992-03-22,NA
"15319",15319,148,8,1992-03-22,254.3
"15320",15320,148,9,1992-03-22,890
"15321",15321,148,10,1992-03-22,NA
"15322",15322,148,11,1992-03-22,NA
"15323",15323,148,12,1992-03-22,38.86
"15324",15324,148,13,1992-03-22,2.23
"15325",15325,148,14,1992-03-22,11.54
"15326",15326,148,2,1991-03-22,12434.37
"15327",15327,148,3,1991-03-22,NA
"15328",15328,148,4,1991-03-22,NA
"15329",15329,148,5,1991-03-22,NA
"15330",15330,148,6,1991-03-22,NA
"15331",15331,148,7,1991-03-22,NA
"15332",15332,148,8,1991-03-22,666.36
"15333",15333,148,9,1991-03-22,890
"15334",15334,148,10,1991-03-22,NA
"15335",15335,148,11,1991-03-22,NA
"15336",15336,148,12,1991-03-22,34.64
"15337",15337,148,13,1991-03-22,5.36
"15338",15338,148,14,1991-03-22,12.29
"15339",15339,148,2,1990-03-22,11151.58
"15340",15340,148,3,1990-03-22,NA
"15341",15341,148,4,1990-03-22,NA
"15342",15342,148,5,1990-03-22,NA
"15343",15343,148,6,1990-03-22,NA
"15344",15344,148,7,1990-03-22,NA
"15345",15345,148,8,1990-03-22,319.98
"15346",15346,148,9,1990-03-22,940
"15347",15347,148,10,1990-03-22,NA
"15348",15348,148,11,1990-03-22,NA
"15349",15349,148,12,1990-03-22,37.5
"15350",15350,148,13,1990-03-22,2.87
"15351",15351,148,14,1990-03-22,12.8
"15352",15352,148,2,1989-03-22,11140.06
"15353",15353,148,3,1989-03-22,NA
"15354",15354,148,4,1989-03-22,NA
"15355",15355,148,5,1989-03-22,NA
"15356",15356,148,6,1989-03-22,NA
"15357",15357,148,7,1989-03-22,NA
"15358",15358,148,8,1989-03-22,327.25
"15359",15359,148,9,1989-03-22,1070
"15360",15360,148,10,1989-03-22,NA
"15361",15361,148,11,1989-03-22,NA
"15362",15362,148,12,1989-03-22,38.48
"15363",15363,148,13,1989-03-22,2.94
"15364",15364,148,14,1989-03-22,13.54
"15365",15365,148,2,1988-03-22,12493.29
"15366",15366,148,3,1988-03-22,NA
"15367",15367,148,4,1988-03-22,NA
"15368",15368,148,5,1988-03-22,NA
"15369",15369,148,6,1988-03-22,NA
"15370",15370,148,7,1988-03-22,NA
"15371",15371,148,8,1988-03-22,8.91
"15372",15372,148,9,1988-03-22,1130
"15373",15373,148,10,1988-03-22,NA
"15374",15374,148,11,1988-03-22,NA
"15375",15375,148,12,1988-03-22,31.99
"15376",15376,148,13,1988-03-22,0.07
"15377",15377,148,14,1988-03-22,10.89
"15378",15378,149,2,2018-03-22,11263.68
"15379",15379,149,3,2018-03-22,NA
"15380",15380,149,4,2018-03-22,NA
"15381",15381,149,5,2018-03-22,NA
"15382",15382,149,6,2018-03-22,NA
"15383",15383,149,7,2018-03-22,NA
"15384",15384,149,8,2018-03-22,4828.45
"15385",15385,149,9,2018-03-22,1640
"15386",15386,149,10,2018-03-22,NA
"15387",15387,149,11,2018-03-22,NA
"15388",15388,149,12,2018-03-22,154.91
"15389",15389,149,13,2018-03-22,42.87
"15390",15390,149,14,2018-03-22,NA
"15391",15391,149,2,2017-03-22,8701.33
"15392",15392,149,3,2017-03-22,105
"15393",15393,149,4,2017-03-22,1123
"15394",15394,149,5,2017-03-22,123
"15395",15395,149,6,2017-03-22,3327
"15396",15396,149,7,2017-03-22,NA
"15397",15397,149,8,2017-03-22,2511.48
"15398",15398,149,9,2017-03-22,1480
"15399",15399,149,10,2017-03-22,0.32
"15400",15400,149,11,2017-03-22,1.62
"15401",15401,149,12,2017-03-22,159.2
"15402",15402,149,13,2017-03-22,28.86
"15403",15403,149,14,2017-03-22,NA
"15404",15404,149,2,2016-03-22,9035.85
"15405",15405,149,3,2016-03-22,NA
"15406",15406,149,4,2016-03-22,NA
"15407",15407,149,5,2016-03-22,NA
"15408",15408,149,6,2016-03-22,NA
"15409",15409,149,7,2016-03-22,NA
"15410",15410,149,8,2016-03-22,-1735.87
"15411",15411,149,9,2016-03-22,1820
"15412",15412,149,10,2016-03-22,NA
"15413",15413,149,11,2016-03-22,NA
"15414",15414,149,12,2016-03-22,152.14
"15415",15415,149,13,2016-03-22,-19.21
"15416",15416,149,14,2016-03-22,27.18
"15417",15417,149,2,2015-03-22,8553.15
"15418",15418,149,3,2015-03-22,NA
"15419",15419,149,4,2015-03-22,NA
"15420",15420,149,5,2015-03-22,NA
"15421",15421,149,6,2015-03-22,NA
"15422",15422,149,7,2015-03-22,NA
"15423",15423,149,8,2015-03-22,-2317.45
"15424",15424,149,9,2015-03-22,2410
"15425",15425,149,10,2015-03-22,NA
"15426",15426,149,11,2015-03-22,NA
"15427",15427,149,12,2015-03-22,165.65
"15428",15428,149,13,2015-03-22,-27.09
"15429",15429,149,14,2015-03-22,48.14
"15430",15430,149,2,2014-03-22,14177.44
"15431",15431,149,3,2014-03-22,108
"15432",15432,149,4,2014-03-22,783
"15433",15433,149,5,2014-03-22,140
"15434",15434,149,6,2014-03-22,3376
"15435",15435,149,7,2014-03-22,2
"15436",15436,149,8,2014-03-22,387.63
"15437",15437,149,9,2014-03-22,2590
"15438",15438,149,10,2014-03-22,0.26
"15439",15439,149,11,2014-03-22,1.65
"15440",15440,149,12,2014-03-22,143.24
"15441",15441,149,13,2014-03-22,2.73
"15442",15442,149,14,2014-03-22,30.87
"15443",15443,149,2,2013-03-22,14085.85
"15444",15444,149,3,2013-03-22,102
"15445",15445,149,4,2013-03-22,686
"15446",15446,149,5,2013-03-22,117
"15447",15447,149,6,2013-03-22,3395
"15448",15448,149,7,2013-03-22,2
"15449",15449,149,8,2013-03-22,1473.45
"15450",15450,149,9,2013-03-22,2490
"15451",15451,149,10,2013-03-22,0.29
"15452",15452,149,11,2013-03-22,1.61
"15453",15453,149,12,2013-03-22,142.6
"15454",15454,149,13,2013-03-22,10.46
"15455",15455,149,14,2013-03-22,24.77
"15456",15456,149,2,2012-03-22,13677.93
"15457",15457,149,3,2012-03-22,96
"15458",15458,149,4,2012-03-22,771
"15459",15459,149,5,2012-03-22,119
"15460",15460,149,6,2012-03-22,3329
"15461",15461,149,7,2012-03-22,NA
"15462",15462,149,8,2012-03-22,3206.91
"15463",15463,149,9,2012-03-22,2390
"15464",15464,149,10,2012-03-22,0.2
"15465",15465,149,11,2012-03-22,1.63
"15466",15466,149,12,2012-03-22,144.1
"15467",15467,149,13,2012-03-22,23.45
"15468",15468,149,14,2012-03-22,23.26
"15469",15469,149,2,2011-03-22,14425.61
"15470",15470,149,3,2011-03-22,99
"15471",15471,149,4,2011-03-22,934
"15472",15472,149,5,2011-03-22,118
"15473",15473,149,6,2011-03-22,3237
"15474",15474,149,7,2011-03-22,2
"15475",15475,149,8,2011-03-22,4247.96
"15476",15476,149,9,2011-03-22,2120
"15477",15477,149,10,2011-03-22,0.21
"15478",15478,149,11,2011-03-22,1.57
"15479",15479,149,12,2011-03-22,145.12
"15480",15480,149,13,2011-03-22,29.45
"15481",15481,149,14,2011-03-22,30.4
"15482",15482,149,2,2010-03-22,12007.88
"15483",15483,149,3,2010-03-22,96
"15484",15484,149,4,2010-03-22,673
"15485",15485,149,5,2010-03-22,128
"15486",15486,149,6,2010-03-22,3110
"15487",15487,149,7,2010-03-22,2
"15488",15488,149,8,2010-03-22,3653.01
"15489",15489,149,9,2010-03-22,2120
"15490",15490,149,10,2010-03-22,0.18
"15491",15491,149,11,2010-03-22,1.43
"15492",15492,149,12,2010-03-22,139.82
"15493",15493,149,13,2010-03-22,30.42
"15494",15494,149,14,2010-03-22,31.61
"15495",15495,149,2,2009-03-22,9593.54
"15496",15496,149,3,2009-03-22,96
"15497",15497,149,4,2009-03-22,660
"15498",15498,149,5,2009-03-22,128
"15499",15499,149,6,2009-03-22,3100
"15500",15500,149,7,2009-03-22,2
"15501",15501,149,8,2009-03-22,1939.1
"15502",15502,149,9,2009-03-22,1880
"15503",15503,149,10,2009-03-22,0.24
"15504",15504,149,11,2009-03-22,1.49
"15505",15505,149,12,2009-03-22,120.62
"15506",15506,149,13,2009-03-22,20.21
"15507",15507,149,14,2009-03-22,39.02
"15508",15508,149,2,2008-03-22,11859.01
"15509",15509,149,3,2008-03-22,92
"15510",15510,149,4,2008-03-22,673
"15511",15511,149,5,2008-03-22,121
"15512",15512,149,6,2008-03-22,3025
"15513",15513,149,7,2008-03-22,2
"15514",15514,149,8,2008-03-22,3338.19
"15515",15515,149,9,2008-03-22,1790
"15516",15516,149,10,2008-03-22,0.26
"15517",15517,149,11,2008-03-22,1.74
"15518",15518,149,12,2008-03-22,122.15
"15519",15519,149,13,2008-03-22,28.15
"15520",15520,149,14,2008-03-22,24.26
"15521",15521,149,2,2007-03-22,8394.69
"15522",15522,149,3,2007-03-22,98
"15523",15523,149,4,2007-03-22,594
"15524",15524,149,5,2007-03-22,127
"15525",15525,149,6,2007-03-22,3098
"15526",15526,149,7,2007-03-22,2
"15527",15527,149,8,2007-03-22,2099.21
"15528",15528,149,9,2007-03-22,1350
"15529",15529,149,10,2007-03-22,0.26
"15530",15530,149,11,2007-03-22,1.55
"15531",15531,149,12,2007-03-22,132.05
"15532",15532,149,13,2007-03-22,25.01
"15533",15533,149,14,2007-03-22,36.4
"15534",15534,149,2,2006-03-22,7731.26
"15535",15535,149,3,2006-03-22,NA
"15536",15536,149,4,2006-03-22,NA
"15537",15537,149,5,2006-03-22,NA
"15538",15538,149,6,2006-03-22,NA
"15539",15539,149,7,2006-03-22,NA
"15540",15540,149,8,2006-03-22,1433.35
"15541",15541,149,9,2006-03-22,1180
"15542",15542,149,10,2006-03-22,NA
"15543",15543,149,11,2006-03-22,NA
"15544",15544,149,12,2006-03-22,149.78
"15545",15545,149,13,2006-03-22,18.54
"15546",15546,149,14,2006-03-22,34.82
"15547",15547,149,2,2005-03-22,6087
"15548",15548,149,3,2005-03-22,NA
"15549",15549,149,4,2005-03-22,NA
"15550",15550,149,5,2005-03-22,NA
"15551",15551,149,6,2005-03-22,NA
"15552",15552,149,7,2005-03-22,NA
"15553",15553,149,8,2005-03-22,1804.97
"15554",15554,149,9,2005-03-22,950
"15555",15555,149,10,2005-03-22,NA
"15556",15556,149,11,2005-03-22,NA
"15557",15557,149,12,2005-03-22,138.66
"15558",15558,149,13,2005-03-22,29.65
"15559",15559,149,14,2005-03-22,26.9
"15560",15560,149,2,2004-03-22,4648.63
"15561",15561,149,3,2004-03-22,NA
"15562",15562,149,4,2004-03-22,NA
"15563",15563,149,5,2004-03-22,NA
"15564",15564,149,6,2004-03-22,NA
"15565",15565,149,7,2004-03-22,NA
"15566",15566,149,8,2004-03-22,1380.24
"15567",15567,149,9,2004-03-22,770
"15568",15568,149,10,2004-03-22,NA
"15569",15569,149,11,2004-03-22,NA
"15570",15570,149,12,2004-03-22,131.37
"15571",15571,149,13,2004-03-22,29.69
"15572",15572,149,14,2004-03-22,26.09
"15573",15573,149,2,2003-03-22,3495.87
"15574",15574,149,3,2003-03-22,NA
"15575",15575,149,4,2003-03-22,NA
"15576",15576,149,5,2003-03-22,NA
"15577",15577,149,6,2003-03-22,NA
"15578",15578,149,7,2003-03-22,NA
"15579",15579,149,8,2003-03-22,166.51
"15580",15580,149,9,2003-03-22,690
"15581",15581,149,10,2003-03-22,NA
"15582",15582,149,11,2003-03-22,NA
"15583",15583,149,12,2003-03-22,156.86
"15584",15584,149,13,2003-03-22,4.76
"15585",15585,149,14,2003-03-22,30.59
"15586",15586,149,2,2002-03-22,3019.99
"15587",15587,149,3,2002-03-22,NA
"15588",15588,149,4,2002-03-22,NA
"15589",15589,149,5,2002-03-22,NA
"15590",15590,149,6,2002-03-22,NA
"15591",15591,149,7,2002-03-22,NA
